wo_num,item_name,ord_qty,release_sim,due_sim,start_sim,finish_sim,lead_time,tardy,tardiness
WO-03747,ITEM-01420,135,21.0,63.0,21.0,35.03142361111111,14.031423611111109,False,0.0
WO-02167,ITEM-01524,6,30.0,44.0,30.0,35.03159722222222,5.031597222222217,False,0.0
WO-01084,ITEM-00596,50,14.0,63.0,14.0,35.03819444444444,21.038194444444443,False,0.0
WO-03252,ITEM-02195,102,22.0,57.0,22.0,35.04184027777777,13.041840277777773,False,0.0
WO-00618,ITEM-00675,5,16.0,100.0,16.0,35.06267361111111,19.06267361111111,False,0.0
WO-01168,ITEM-01103,40,22.0,57.0,22.0,35.06267361111111,13.062673611111109,False,0.0
WO-00345,ITEM-00379,5,14.0,98.0,14.0,35.06267361111111,21.06267361111111,False,0.0
WO-00333,ITEM-00171,12,5.0,103.0,5.0,35.06267361111111,30.06267361111111,False,0.0
WO-00130,ITEM-00165,5,28.0,49.0,28.0,35.07899305555556,7.078993055555557,False,0.0
WO-00814,ITEM-00834,15,7.0,70.0,7.0,35.079166666666666,28.079166666666666,False,0.0
WO-00858,ITEM-00867,7,22.0,71.0,22.0,35.08958333333333,13.08958333333333,False,0.0
WO-00485,ITEM-00554,7,22.0,71.0,22.0,35.104166666666664,13.104166666666664,False,0.0
WO-02441,ITEM-01315,4,23.0,72.0,23.0,35.10434027777777,12.104340277777773,False,0.0
WO-00968,ITEM-00956,27,19.0,96.0,19.0,35.13559027777777,16.135590277777773,False,0.0
WO-00255,ITEM-00275,8,5.0,89.0,5.0,35.21944444444444,30.21944444444444,False,0.0
WO-01644,ITEM-00273,8,9.0,107.0,9.0,35.255979166666634,26.255979166666634,False,0.0
WO-01906,ITEM-01402,48,21.0,77.0,21.0,35.56961805555556,14.569618055555559,False,0.0
WO-03930,ITEM-02704,50,30.0,86.0,30.0,35.72638888888889,5.726388888888891,False,0.0
WO-02370,ITEM-02065,10,21.0,63.0,21.0,35.80090277777778,14.800902777777779,False,0.0
WO-03524,ITEM-00366,50,23.0,51.0,23.0,35.859027777777776,12.859027777777776,False,0.0
WO-00571,ITEM-00639,2,30.0,58.0,30.0,35.86527777777778,5.865277777777777,False,0.0
WO-00596,ITEM-00655,2,30.0,58.0,30.0,35.86527777777778,5.865277777777777,False,0.0
WO-00597,ITEM-00656,2,30.0,58.0,30.0,35.86527777777778,5.865277777777777,False,0.0
WO-00598,ITEM-00657,2,30.0,58.0,30.0,35.86527777777778,5.865277777777777,False,0.0
WO-02485,ITEM-02139,2,30.0,58.0,30.0,35.86527777777778,5.865277777777777,False,0.0
WO-02437,ITEM-02115,25,23.0,65.0,23.0,35.87770833333333,12.87770833333333,False,0.0
WO-00342,ITEM-00376,60,13.0,55.0,13.0,35.904222222222224,22.904222222222224,False,0.0
WO-03566,ITEM-01748,16,23.0,72.0,23.0,35.96201388888888,12.962013888888883,False,0.0
WO-00334,ITEM-00364,27,20.0,97.0,20.0,36.08656249999999,16.086562499999992,False,0.0
WO-00503,ITEM-00571,54,20.0,97.0,20.0,36.21465277777777,16.214652777777772,False,0.0
WO-01359,ITEM-00863,38,15.0,64.0,15.0,36.26786805555556,21.26786805555556,False,0.0
WO-02996,ITEM-00105,3,27.0,76.0,27.0,36.478131944444456,9.478131944444456,False,0.0
WO-00064,ITEM-00105,4,27.0,76.0,27.0,36.5508888888889,9.550888888888899,False,0.0
WO-00989,ITEM-00973,40,20.0,126.0,20.0,36.59670138888889,16.59670138888889,False,0.0
WO-01772,ITEM-01103,40,26.0,61.0,26.0,36.63181944444447,10.631819444444467,False,0.0
WO-03906,ITEM-02559,6,28.0,84.0,28.0,36.68765888888892,8.687658888888919,False,0.0
WO-02073,ITEM-00719,50,29.0,57.0,29.0,36.743076388888916,7.743076388888916,False,0.0
WO-00971,ITEM-00958,6,28.0,84.0,28.0,36.84600555555559,8.846005555555593,False,0.0
WO-00433,ITEM-00472,10,22.0,55.0,22.0,36.97420138888888,14.97420138888888,False,0.0
WO-00434,ITEM-00472,15,23.0,56.0,23.0,37.05083333333334,14.050833333333337,False,0.0
WO-02562,ITEM-02177,16,13.0,112.0,13.0,37.0625,24.0625,False,0.0
WO-01780,ITEM-01608,30,28.0,84.0,28.0,37.0625,9.0625,False,0.0
WO-03717,ITEM-00643,10,15.0,57.0,15.0,37.06267361111111,22.06267361111111,False,0.0
WO-02828,ITEM-02273,11,20.0,62.0,20.0,37.06267361111111,17.06267361111111,False,0.0
WO-00514,ITEM-00583,25,27.0,48.0,27.0,37.06267361111111,10.062673611111109,False,0.0
WO-01058,ITEM-01014,16,15.0,71.0,15.0,37.12725694444445,22.127256944444447,False,0.0
WO-00823,ITEM-00842,4,22.0,106.0,22.0,37.15659722222222,15.156597222222217,False,0.0
WO-02436,ITEM-01279,47,26.0,47.0,26.0,37.197916666666664,11.197916666666664,False,0.0
WO-01007,ITEM-00982,10,27.0,34.0,27.0,37.197916666666664,10.197916666666664,True,3.1979166666666643
WO-03900,ITEM-02039,16,23.0,72.0,23.0,37.21465277777778,14.21465277777778,False,0.0
WO-00230,ITEM-00255,24,1.0,64.0,1.0,37.23958333333333,36.23958333333333,False,0.0
WO-00313,ITEM-00255,24,1.0,64.0,1.0,37.23958333333333,36.23958333333333,False,0.0
WO-01788,ITEM-01616,2,33.0,61.0,33.0,37.2625,4.262500000000003,False,0.0
WO-03892,ITEM-02040,32,23.0,72.0,23.0,37.28131944444445,14.28131944444445,False,0.0
WO-02062,ITEM-01784,10,27.0,41.0,27.0,37.29382638888893,10.293826388888931,False,0.0
WO-00016,ITEM-00037,6,12.0,89.0,12.0,37.32777777777777,25.32777777777777,False,0.0
WO-03179,ITEM-01010,4,9.0,65.0,9.0,37.45748611111112,28.457486111111123,False,0.0
WO-02165,ITEM-01876,5,15.0,71.0,15.0,37.54427083333334,22.544270833333343,False,0.0
WO-02518,ITEM-01039,100,16.0,79.0,16.0,37.62940069444444,21.629400694444442,False,0.0
WO-03078,ITEM-01934,12,30.0,59.0,30.0,37.69622916666669,7.69622916666669,False,0.0
WO-00818,ITEM-00507,15,21.0,84.0,21.0,37.87170138888888,16.87170138888888,False,0.0
WO-01083,ITEM-01031,70,22.0,64.0,22.0,37.985277777777775,15.985277777777775,False,0.0
WO-01315,ITEM-01258,6,20.0,69.0,20.0,37.99527777777777,17.995277777777773,False,0.0
WO-01815,ITEM-01636,16,33.0,68.0,33.0,38.668944444444485,5.6689444444444845,False,0.0
WO-03313,ITEM-02075,12,28.0,63.0,28.0,38.86500694444442,10.865006944444417,False,0.0
WO-03147,ITEM-01192,7,37.0,44.0,37.0,39.06267361111111,2.0626736111111086,False,0.0
WO-02414,ITEM-02103,17,2.0,72.0,2.0,39.117534722222224,37.117534722222224,False,0.0
WO-03970,ITEM-02022,12,19.0,61.0,19.0,39.15642361111111,20.15642361111111,False,0.0
WO-00668,ITEM-00729,15,6.0,83.0,6.0,39.18784722222222,33.18784722222222,False,0.0
WO-01529,ITEM-01384,1,16.0,37.0,16.0,39.296701388888884,23.296701388888884,True,2.2967013888888843
WO-00912,ITEM-00918,15,12.0,89.0,12.0,39.30260416666666,27.30260416666666,False,0.0
WO-02344,ITEM-02023,30,23.0,72.0,23.0,39.354930555555555,16.354930555555555,False,0.0
WO-02246,ITEM-01941,1,26.0,68.0,26.0,39.54834722222222,13.548347222222219,False,0.0
WO-00468,ITEM-00526,50,30.0,58.0,30.0,39.972108819444465,9.972108819444465,False,0.0
WO-02477,ITEM-00406,1,1.0,64.0,1.0,40.0,39.0,False,0.0
WO-01111,ITEM-00620,11,29.0,50.0,29.0,40.0,11.0,False,0.0
WO-01690,ITEM-00551,9,16.0,57.0,16.0,40.0,24.0,False,0.0
WO-00943,ITEM-00260,6,13.0,62.0,13.0,40.0,27.0,False,0.0
WO-03502,ITEM-00260,15,13.0,62.0,13.0,40.0,27.0,False,0.0
WO-02455,ITEM-00406,29,1.0,64.0,1.0,40.0,39.0,False,0.0
WO-00499,ITEM-00567,10,22.0,64.0,22.0,40.0,18.0,False,0.0
WO-01260,ITEM-01207,2,33.0,89.0,33.0,40.0,7.0,False,0.0
WO-00666,ITEM-00526,50,30.0,58.0,30.0,42.0,12.0,False,0.0
WO-01707,ITEM-00721,20,23.0,79.0,23.0,42.0,19.0,False,0.0
WO-03051,ITEM-01004,10,23.0,86.0,23.0,42.0,19.0,False,0.0
WO-00574,ITEM-00039,1,2.0,65.0,2.0,42.0,40.0,False,0.0
WO-00575,ITEM-00039,1,2.0,65.0,2.0,42.0,40.0,False,0.0
WO-03883,ITEM-02691,7,28.0,77.0,28.0,42.0,14.0,False,0.0
WO-02409,ITEM-01578,10,15.0,64.0,15.0,42.0,27.0,False,0.0
WO-00749,ITEM-00791,20,15.0,78.0,15.0,42.0,27.0,False,0.0
WO-03264,ITEM-02227,43,27.0,85.0,27.0,42.0,15.0,False,0.0
WO-00397,ITEM-00434,11,30.0,65.0,30.0,42.0,12.0,False,0.0
WO-01548,ITEM-01406,10,21.0,84.0,21.0,42.0,21.0,False,0.0
WO-00374,ITEM-00408,1,37.0,37.0,37.0,42.0,5.0,True,5.0
WO-00572,ITEM-00039,1,2.0,65.0,2.0,42.03125,40.03125,False,0.0
WO-00576,ITEM-00039,1,2.0,65.0,2.0,42.03125,40.03125,False,0.0
WO-00664,ITEM-00039,1,2.0,65.0,2.0,42.03125,40.03125,False,0.0
WO-01645,ITEM-00273,9,13.0,112.0,13.0,42.03125,29.03125,False,0.0
WO-02613,ITEM-00719,39,35.0,63.0,35.0,42.03125,7.03125,False,0.0
WO-00570,ITEM-00009,1,30.0,72.0,30.0,42.03125,12.03125,False,0.0
WO-01190,ITEM-01148,2,26.0,75.0,26.0,42.03142361111111,16.03142361111111,False,0.0
WO-01865,ITEM-00783,12,15.0,64.0,15.0,42.03142361111111,27.03142361111111,False,0.0
WO-03419,ITEM-00729,15,14.0,91.0,14.0,42.03159722222222,28.031597222222217,False,0.0
WO-03270,ITEM-00999,8,22.0,64.0,22.0,42.041666666666664,20.041666666666664,False,0.0
WO-02601,ITEM-00039,1,2.0,65.0,2.0,42.09375,40.09375,False,0.0
WO-01167,ITEM-01116,6,15.0,71.0,15.0,42.09809027777778,27.09809027777778,False,0.0
WO-03198,ITEM-02458,10,37.0,65.0,37.0,42.10138888888889,5.101388888888891,False,0.0
WO-01071,ITEM-01018,30,5.0,96.0,5.0,42.125,37.125,False,0.0
WO-02542,ITEM-02170,50,33.0,54.0,33.0,42.135416666666664,9.135416666666664,False,0.0
WO-00279,ITEM-00285,13,22.0,106.0,22.0,42.135416666666664,20.135416666666664,False,0.0
WO-00587,ITEM-00366,29,29.0,57.0,29.0,42.140590277777775,13.140590277777775,False,0.0
WO-00789,ITEM-00822,35,29.0,78.0,29.0,42.19826388888888,13.198263888888881,False,0.0
WO-00497,ITEM-00566,60,21.0,105.0,21.0,42.25815972222222,21.258159722222217,False,0.0
WO-03525,ITEM-00366,29,29.0,57.0,29.0,42.410562500000026,13.410562500000026,False,0.0
WO-03118,ITEM-02424,40,37.0,67.0,37.0,42.452951388888884,5.452951388888884,False,0.0
WO-00631,ITEM-00689,23,28.0,70.0,28.0,42.485937499999984,14.485937499999984,False,0.0
WO-02227,ITEM-01931,144,30.0,72.0,30.0,42.659722222222214,12.659722222222214,False,0.0
WO-03120,ITEM-00923,30,22.0,64.0,22.0,42.771791666666665,20.771791666666665,False,0.0
WO-00993,ITEM-00578,30,22.0,64.0,22.0,42.771791666666665,20.771791666666665,False,0.0
WO-00930,ITEM-00009,1,30.0,72.0,30.0,42.837777777777774,12.837777777777774,False,0.0
WO-00612,ITEM-00669,5,22.0,106.0,22.0,43.02750000000002,21.027500000000018,False,0.0
WO-00392,ITEM-00429,10,34.0,76.0,34.0,43.09340277777778,9.093402777777783,False,0.0
WO-00813,ITEM-00833,6,22.0,99.0,22.0,43.170243055555545,21.170243055555545,False,0.0
WO-01074,ITEM-01019,17,29.0,71.0,29.0,43.187347222222236,14.187347222222236,False,0.0
WO-01422,ITEM-00372,24,30.0,72.0,30.0,43.28697916666666,13.286979166666661,False,0.0
WO-00948,ITEM-00941,25,29.0,71.0,29.0,43.31147916666668,14.311479166666679,False,0.0
WO-00579,ITEM-00492,1,2.0,65.0,2.0,43.37293750000002,41.37293750000002,False,0.0
WO-01892,ITEM-00492,1,2.0,65.0,2.0,43.40779861111112,41.40779861111112,False,0.0
WO-00456,ITEM-00492,1,2.0,65.0,2.0,43.52395833333333,41.52395833333333,False,0.0
WO-01122,ITEM-00269,15,29.0,78.0,29.0,43.57205555555557,14.572055555555572,False,0.0
WO-00329,ITEM-00354,50,22.0,85.0,22.0,43.633784722222224,21.633784722222224,False,0.0
WO-02049,ITEM-01596,6,37.0,67.0,37.0,43.87007638888888,6.870076388888883,False,0.0
WO-03047,ITEM-01346,30,23.0,65.0,23.0,44.03125,21.03125,False,0.0
WO-03976,ITEM-01841,5,37.0,44.0,37.0,44.04279861111111,7.04279861111111,True,0.04279861111110961
WO-00996,ITEM-00752,16,21.0,77.0,21.0,44.0625,23.0625,False,0.0
WO-01014,ITEM-00752,16,21.0,77.0,21.0,44.0625,23.0625,False,0.0
WO-00804,ITEM-00025,30,15.0,78.0,15.0,44.0625,29.0625,False,0.0
WO-02271,ITEM-00025,30,15.0,78.0,15.0,44.0625,29.0625,False,0.0
WO-03683,ITEM-02201,84,42.0,49.0,42.0,44.072916666666664,2.0729166666666643,False,0.0
WO-00494,ITEM-00562,20,27.0,83.0,27.0,44.0926388888889,17.0926388888889,False,0.0
WO-01630,ITEM-00852,15,21.0,70.0,21.0,44.09375,23.09375,False,0.0
WO-01807,ITEM-01629,2,37.0,44.0,37.0,44.09470833333334,7.094708333333337,True,0.09470833333333672
WO-00906,ITEM-00852,15,20.0,55.0,20.0,44.12517361111111,24.12517361111111,False,0.0
WO-01092,ITEM-01037,8,30.0,30.0,30.0,44.12534722222222,14.125347222222217,True,14.125347222222217
WO-02852,ITEM-01182,1,23.0,93.0,23.0,44.125347222222224,21.125347222222224,False,0.0
WO-01666,ITEM-01464,20,22.0,91.0,22.0,44.125347222222224,22.125347222222224,False,0.0
WO-01963,ITEM-00428,5,29.0,114.0,29.0,44.12552083333333,15.125520833333333,False,0.0
WO-00801,ITEM-00830,6,34.0,55.0,34.0,44.162381944444455,10.162381944444455,False,0.0
WO-01347,ITEM-01009,5,21.0,84.0,21.0,44.16788194444444,23.16788194444444,False,0.0
WO-00385,ITEM-00424,60,22.0,64.0,22.0,44.20618750000001,22.206187500000013,False,0.0
WO-00427,ITEM-00481,1,23.0,93.0,23.0,44.21597222222221,21.215972222222213,False,0.0
WO-01109,ITEM-01050,10,8.0,138.0,8.0,44.250520833333326,36.250520833333326,False,0.0
WO-01209,ITEM-01168,20,30.0,79.0,30.0,44.28201388888889,14.28201388888889,False,0.0
WO-00328,ITEM-00354,50,23.0,86.0,23.0,44.31278472222222,21.31278472222222,False,0.0
WO-01868,ITEM-01671,30,34.0,76.0,34.0,44.346986111111114,10.346986111111114,False,0.0
WO-00060,ITEM-00103,53,37.0,72.0,37.0,44.432868055555566,7.432868055555566,False,0.0
WO-00962,ITEM-00952,12,34.0,55.0,34.0,44.454222222222235,10.454222222222235,False,0.0
WO-01440,ITEM-00068,15,2.0,65.0,2.0,44.6021388888889,42.6021388888889,False,0.0
WO-02503,ITEM-00167,7,36.0,71.0,36.0,44.6021388888889,8.602138888888902,False,0.0
WO-01890,ITEM-00492,1,5.0,68.0,5.0,44.67640972222224,39.67640972222224,False,0.0
WO-00008,ITEM-00015,1,14.0,77.0,14.0,44.67661111111114,30.676611111111143,False,0.0
WO-01962,ITEM-00507,15,28.0,91.0,28.0,44.67777777777778,16.677777777777777,False,0.0
WO-00239,ITEM-00270,10,19.0,82.0,19.0,44.700715277777775,25.700715277777775,False,0.0
WO-00426,ITEM-00479,1,16.0,80.0,16.0,44.756868055555536,28.756868055555536,False,0.0
WO-02331,ITEM-00223,11,36.0,71.0,36.0,44.782000000000004,8.782000000000004,False,0.0
WO-00414,ITEM-00255,16,12.0,75.0,12.0,44.782000000000004,32.782000000000004,False,0.0
WO-02504,ITEM-00167,6,36.0,71.0,36.0,44.86834027777778,8.868340277777783,False,0.0
WO-02535,ITEM-01010,12,15.0,71.0,15.0,44.888770833333346,29.888770833333346,False,0.0
WO-00560,ITEM-00019,1,30.0,72.0,30.0,44.96099305555556,14.960993055555562,False,0.0
WO-01041,ITEM-01006,30,15.0,92.0,15.0,45.04776388888888,30.04776388888888,False,0.0
WO-01528,ITEM-01382,5,43.0,50.0,43.0,45.06267361111111,2.0626736111111086,False,0.0
WO-01712,ITEM-01539,25,43.0,114.0,43.0,45.15,2.1499999999999986,False,0.0
WO-02522,ITEM-01188,6,41.0,55.0,41.0,45.16238194444446,4.162381944444462,False,0.0
WO-00863,ITEM-00873,10,29.0,71.0,29.0,45.18647916666668,16.18647916666668,False,0.0
WO-03443,ITEM-02075,10,35.0,70.0,35.0,45.95393055555556,10.953930555555559,False,0.0
WO-01090,ITEM-00882,12,27.0,69.0,27.0,46.06217361111112,19.06217361111112,False,0.0
WO-02371,ITEM-01732,40,29.0,36.0,29.0,46.125,17.125,True,10.125
WO-02443,ITEM-01419,5,37.0,51.0,37.0,46.12509722222224,9.125097222222237,False,0.0
WO-03716,ITEM-02627,2,44.0,65.0,44.0,46.19305555555556,2.19305555555556,False,0.0
WO-00809,ITEM-00091,10,1.0,71.0,1.0,46.208680555555546,45.208680555555546,False,0.0
WO-03684,ITEM-00091,10,1.0,71.0,1.0,46.208680555555546,45.208680555555546,False,0.0
WO-02343,ITEM-01740,30,30.0,79.0,30.0,46.354930555555555,16.354930555555555,False,0.0
WO-01651,ITEM-01451,29,37.0,65.0,37.0,46.83581944444446,9.83581944444446,False,0.0
WO-00944,ITEM-00224,7,34.0,83.0,34.0,47.0,13.0,False,0.0
WO-00608,ITEM-00551,10,23.0,57.0,23.0,47.0,24.0,False,0.0
WO-00442,ITEM-00484,30,27.0,69.0,27.0,47.0,20.0,False,0.0
WO-00517,ITEM-00406,30,7.0,70.0,7.0,47.0,40.0,False,0.0
WO-01137,ITEM-00260,3,22.0,71.0,22.0,47.0,25.0,False,0.0
WO-00743,ITEM-00787,40,37.0,72.0,37.0,47.0,10.0,False,0.0
WO-01285,ITEM-00469,20,29.0,78.0,29.0,47.0,18.0,False,0.0
WO-03088,ITEM-01834,3,35.0,91.0,35.0,47.0,12.0,False,0.0
WO-02267,ITEM-00946,18,35.0,91.0,35.0,47.0,12.0,False,0.0
WO-03733,ITEM-01679,78,35.0,91.0,35.0,47.0,12.0,False,0.0
WO-02981,ITEM-02363,8,37.0,93.0,37.0,47.0,10.0,False,0.0
WO-00900,ITEM-00905,27,26.0,103.0,26.0,47.0,21.0,False,0.0
WO-02411,ITEM-00110,2,6.0,62.0,6.0,49.0,43.0,False,0.0
WO-03053,ITEM-01336,10,27.0,83.0,27.0,49.0,22.0,False,0.0
WO-00745,ITEM-00214,2,22.0,78.0,22.0,49.0,27.0,False,0.0
WO-01360,ITEM-00896,10,8.0,50.0,8.0,49.0,41.0,False,0.0
WO-00540,ITEM-00613,9,41.0,62.0,41.0,49.0,8.0,False,0.0
WO-01097,ITEM-01041,10,41.0,62.0,41.0,49.0,8.0,False,0.0
WO-02603,ITEM-00039,1,9.0,72.0,9.0,49.0,40.0,False,0.0
WO-00577,ITEM-00039,1,9.0,72.0,9.0,49.0,40.0,False,0.0
WO-02602,ITEM-00039,1,9.0,72.0,9.0,49.0,40.0,False,0.0
WO-01273,ITEM-01214,15,27.0,76.0,27.0,49.0,22.0,False,0.0
WO-00779,ITEM-00470,240,29.0,78.0,29.0,49.0,20.0,False,0.0
WO-02475,ITEM-02134,16,34.0,83.0,34.0,49.0,15.0,False,0.0
WO-01655,ITEM-01189,10,34.0,83.0,34.0,49.0,15.0,False,0.0
WO-01871,ITEM-01672,12,28.0,84.0,28.0,49.0,21.0,False,0.0
WO-01093,ITEM-00354,50,26.0,89.0,26.0,49.0,23.0,False,0.0
WO-01016,ITEM-00260,26,22.0,71.0,22.0,49.03125,27.03125,False,0.0
WO-02423,ITEM-01625,3,43.0,57.0,43.0,49.03125,6.03125,False,0.0
WO-02928,ITEM-02336,3,40.0,96.0,40.0,49.03125,9.03125,False,0.0
WO-00224,ITEM-00247,30,26.0,103.0,26.0,49.03125,23.03125,False,0.0
WO-00591,ITEM-00648,12,27.0,104.0,27.0,49.03125,22.03125,False,0.0
WO-00478,ITEM-00547,8,29.0,71.0,29.0,49.041666666666664,20.041666666666664,False,0.0
WO-00965,ITEM-00954,10,23.0,86.0,23.0,49.0625,26.0625,False,0.0
WO-00236,ITEM-00267,200,35.0,56.0,35.0,49.072916666666664,14.072916666666664,False,0.0
WO-00840,ITEM-00174,16,30.0,86.0,30.0,49.072916666666664,19.072916666666664,False,0.0
WO-00363,ITEM-00401,1,44.0,44.0,44.0,49.074305555555554,5.074305555555554,True,5.074305555555554
WO-02516,ITEM-01159,15,35.0,84.0,35.0,49.09392361111111,14.093923611111109,False,0.0
WO-03251,ITEM-01163,20,23.0,79.0,23.0,49.10086805555556,26.10086805555556,False,0.0
WO-01256,ITEM-00554,7,36.0,85.0,36.0,49.104166666666664,13.104166666666664,False,0.0
WO-02010,ITEM-01485,15,34.0,55.0,34.0,49.10434027777777,15.104340277777773,False,0.0
WO-03421,ITEM-01138,50,40.0,75.0,40.0,49.110416666666666,9.110416666666666,False,0.0
WO-01416,ITEM-01315,7,36.0,85.0,36.0,49.114930555555546,13.114930555555546,False,0.0
WO-01015,ITEM-00986,1,37.0,58.0,37.0,49.12291666666667,12.122916666666669,False,0.0
WO-00337,ITEM-00229,20,22.0,92.0,22.0,49.12569444444443,27.125694444444427,False,0.0
WO-01694,ITEM-01503,10,43.0,71.0,43.0,49.13888888888888,6.138888888888879,False,0.0
WO-00663,ITEM-00726,8,26.0,111.0,26.0,49.141840277777774,23.141840277777774,False,0.0
WO-03074,ITEM-01597,22,40.0,96.0,40.0,49.141840277777774,9.141840277777774,False,0.0
WO-00510,ITEM-00580,32,30.0,107.0,30.0,49.141840277777774,19.141840277777774,False,0.0
WO-00822,ITEM-00166,5,29.0,114.0,29.0,49.141840277777774,20.141840277777774,False,0.0
WO-02861,ITEM-02225,11,29.0,85.0,29.0,49.15295138888889,20.152951388888887,False,0.0
WO-02927,ITEM-01581,15,27.0,119.0,27.0,49.157118055555536,22.157118055555536,False,0.0
WO-00752,ITEM-00793,15,35.0,84.0,35.0,49.188020833333326,14.188020833333326,False,0.0
WO-00985,ITEM-00972,25,14.0,63.0,14.0,49.192451388888884,35.192451388888884,False,0.0
WO-01051,ITEM-01008,48,21.0,98.0,21.0,49.19809027777777,28.198090277777773,False,0.0
WO-00067,ITEM-00115,4,15.0,99.0,15.0,49.24062499999999,34.24062499999999,False,0.0
WO-00307,ITEM-00326,60,30.0,124.0,30.0,49.24062499999999,19.240624999999987,False,0.0
WO-00324,ITEM-00344,16,30.0,131.0,30.0,49.24062499999999,19.240624999999987,False,0.0
WO-00625,ITEM-00683,15,33.0,75.0,33.0,49.25729166666667,16.257291666666667,False,0.0
WO-03973,ITEM-02661,36,40.0,96.0,40.0,49.31284722222222,9.312847222222217,False,0.0
WO-00979,ITEM-00327,48,27.0,133.0,27.0,49.31284722222222,22.312847222222217,False,0.0
WO-01527,ITEM-01378,2,42.0,98.0,42.0,49.372650000000036,7.372650000000036,False,0.0
WO-01526,ITEM-01377,4,42.0,98.0,42.0,49.372650000000036,7.372650000000036,False,0.0
WO-02792,ITEM-01103,60,37.0,72.0,37.0,49.61865694444448,12.618656944444481,False,0.0
WO-00651,ITEM-00718,10,1.0,71.0,1.0,49.63118055555555,48.63118055555555,False,0.0
WO-00808,ITEM-00718,10,1.0,71.0,1.0,49.72302083333332,48.72302083333332,False,0.0
WO-03801,ITEM-00718,10,1.0,71.0,1.0,49.806166666666655,48.806166666666655,False,0.0
WO-02315,ITEM-01997,3,36.0,78.0,36.0,49.81104166666666,13.81104166666666,False,0.0
WO-01419,ITEM-01323,20,36.0,78.0,36.0,49.934659722222214,13.934659722222214,False,0.0
WO-03888,ITEM-02329,8,42.0,98.0,42.0,49.94018750000003,7.940187500000029,False,0.0
WO-03745,ITEM-02611,108,36.0,78.0,36.0,49.957048611111105,13.957048611111105,False,0.0
WO-01349,ITEM-01281,300,37.0,72.0,37.0,50.13607638888889,13.136076388888888,False,0.0
WO-01718,ITEM-01116,12,26.0,82.0,26.0,50.16260416666667,24.162604166666668,False,0.0
WO-03358,ITEM-02215,1,37.0,79.0,37.0,50.21,13.21,False,0.0
WO-01368,ITEM-01296,200,36.0,78.0,36.0,50.21069444444444,14.210694444444442,False,0.0
WO-02346,ITEM-01175,15,27.0,69.0,27.0,50.281076388888884,23.281076388888884,False,0.0
WO-01708,ITEM-01537,2,41.0,97.0,41.0,50.4157638888889,9.415763888888897,False,0.0
WO-00700,ITEM-00755,26,29.0,85.0,29.0,50.4709375,21.470937499999998,False,0.0
WO-00811,ITEM-00832,6,5.0,89.0,5.0,50.47465277777777,45.47465277777777,False,0.0
WO-00188,ITEM-00227,4,15.0,99.0,15.0,50.48836805555554,35.48836805555554,False,0.0
WO-02467,ITEM-02132,400,37.0,72.0,37.0,50.51354166666667,13.513541666666669,False,0.0
WO-01202,ITEM-01161,75,43.0,71.0,43.0,50.54187562500004,7.5418756250000385,False,0.0
WO-01517,ITEM-00019,1,34.0,76.0,34.0,50.59905972222228,16.59905972222228,False,0.0
WO-02931,ITEM-01357,40,40.0,75.0,40.0,50.59905972222228,10.599059722222279,False,0.0
WO-03420,ITEM-02522,270,36.0,71.0,36.0,50.630555555555546,14.630555555555546,False,0.0
WO-01971,ITEM-00546,10,43.0,64.0,43.0,50.70833333333333,7.708333333333329,False,0.0
WO-02615,ITEM-00719,50,44.0,72.0,44.0,50.7514211111112,6.751421111111199,False,0.0
WO-03969,ITEM-02220,25,36.0,85.0,36.0,50.856375000000014,14.856375000000014,False,0.0
WO-02919,ITEM-02330,36,36.0,85.0,36.0,50.935750000000006,14.935750000000006,False,0.0
WO-01374,ITEM-01300,25,36.0,85.0,36.0,51.03125,15.03125,False,0.0
WO-02068,ITEM-01792,68,44.0,51.0,44.0,51.03125,7.03125,True,0.03125
WO-00249,ITEM-00158,30,40.0,79.0,40.0,51.0625,11.0625,False,0.0
WO-02675,ITEM-02216,1,44.0,86.0,44.0,51.0640625,7.064062499999999,False,0.0
WO-02801,ITEM-02216,1,44.0,86.0,44.0,51.0640625,7.064062499999999,False,0.0
WO-00636,ITEM-00390,11,44.0,58.0,44.0,51.06423611111111,7.064236111111107,False,0.0
WO-00735,ITEM-00776,20,44.0,58.0,44.0,51.06423611111111,7.064236111111107,False,0.0
WO-02329,ITEM-01941,6,33.0,75.0,33.0,51.06684027777778,18.06684027777778,False,0.0
WO-03467,ITEM-00724,5,36.0,85.0,36.0,51.10161805555556,15.101618055555562,False,0.0
WO-01029,ITEM-00037,6,22.0,99.0,22.0,51.1048611111111,29.1048611111111,False,0.0
WO-02272,ITEM-00025,30,22.0,85.0,22.0,51.1048611111111,29.1048611111111,False,0.0
WO-00389,ITEM-00427,5,36.0,121.0,36.0,51.12534722222222,15.125347222222217,False,0.0
WO-03849,ITEM-01742,150,22.0,78.0,22.0,51.13576388888888,29.13576388888888,False,0.0
WO-02596,ITEM-01063,6,43.0,57.0,43.0,51.14083395833338,8.140833958333381,False,0.0
WO-02442,ITEM-01758,3,36.0,64.0,36.0,51.14673673611116,15.146736736111158,False,0.0
WO-01574,ITEM-00819,7,36.0,85.0,36.0,51.15225694444444,15.152256944444439,False,0.0
