wo_num,item_name,ord_qty,release_sim,due_sim,start_sim,finish_sim,lead_time,tardy,tardiness
WO-04339,ITEM-00695,25,384.0,447.0,384.0,406.54201388888885,22.542013888888846,False,0.0
WO-07319,ITEM-01936,5,387.0,457.0,387.0,406.6048611111111,19.60486111111112,False,0.0
WO-02951,ITEM-00676,5,387.0,457.0,387.0,406.6048611111111,19.60486111111112,False,0.0
WO-05696,ITEM-01357,60,393.0,428.0,393.0,406.63628472222223,13.636284722222229,False,0.0
WO-01659,ITEM-00675,5,387.0,457.0,387.0,406.63628472222223,19.63628472222223,False,0.0
WO-01661,ITEM-00674,5,387.0,457.0,387.0,406.63628472222223,19.63628472222223,False,0.0
WO-04120,ITEM-00568,25,392.0,434.0,392.0,406.7128472222222,14.712847222222194,False,0.0
WO-05335,ITEM-00677,6,387.0,474.0,387.0,406.73079861111114,19.73079861111114,False,0.0
WO-05336,ITEM-00678,6,387.0,474.0,387.0,406.73079861111114,19.73079861111114,False,0.0
WO-06940,ITEM-00130,12,390.0,439.0,390.0,406.78628472222226,16.786284722222263,False,0.0
WO-03665,ITEM-00627,14,387.0,474.0,387.0,406.7947916666666,19.794791666666583,False,0.0
WO-04189,ITEM-01175,12,384.0,419.0,384.0,407.06927083333335,23.06927083333335,False,0.0
WO-06470,ITEM-00019,1,391.0,433.0,391.0,407.0810763888888,16.08107638888879,False,0.0
WO-07266,ITEM-00302,2,356.0,422.0,356.0,407.09822916666656,51.098229166666556,False,0.0
WO-06442,ITEM-00157,15,401.0,429.0,401.0,407.19354166666653,6.193541666666533,False,0.0
WO-06762,ITEM-00019,1,391.0,433.0,391.0,407.3730555555554,16.373055555555425,False,0.0
WO-07249,ITEM-03411,35,401.0,443.0,401.0,407.6286458333332,6.628645833333223,False,0.0
WO-06541,ITEM-00555,10,392.0,463.0,392.0,407.63472222222214,15.634722222222138,False,0.0
WO-04614,ITEM-01604,305,393.0,435.0,393.0,407.6947916666666,14.694791666666617,False,0.0
WO-05053,ITEM-01710,10,392.0,434.0,392.0,407.72621527777767,15.72621527777767,False,0.0
WO-04535,ITEM-02779,12,383.0,446.0,383.0,407.8385624999998,24.838562499999796,False,0.0
WO-05019,ITEM-01567,8,392.0,441.0,392.0,408.03125,16.03125,False,0.0
WO-04207,ITEM-02040,30,392.0,441.0,392.0,408.03125,16.03125,False,0.0
WO-05020,ITEM-01167,13,392.0,441.0,392.0,408.03125,16.03125,False,0.0
WO-05018,ITEM-01844,13,392.0,441.0,392.0,408.03125,16.03125,False,0.0
WO-07231,ITEM-01087,10,392.0,441.0,392.0,408.03125,16.03125,False,0.0
WO-07232,ITEM-02039,23,392.0,441.0,392.0,408.03125,16.03125,False,0.0
WO-04264,ITEM-01930,60,392.0,434.0,392.0,408.03125,16.03125,False,0.0
WO-07165,ITEM-00216,26,392.0,441.0,392.0,408.03125,16.03125,False,0.0
WO-04885,ITEM-01378,7,399.0,455.0,399.0,408.05770833333315,9.057708333333153,False,0.0
WO-06645,ITEM-00530,20,380.0,436.0,380.0,408.0626736111111,28.06267361111111,False,0.0
WO-04413,ITEM-02610,1,378.0,441.0,378.0,408.06388888888887,30.06388888888887,False,0.0
WO-05545,ITEM-02610,1,378.0,441.0,378.0,408.06388888888887,30.06388888888887,False,0.0
WO-06843,ITEM-02018,2,394.0,394.0,394.0,408.0654513888889,14.065451388888903,True,14.065451388888903
WO-04963,ITEM-00819,7,391.0,440.0,391.0,408.0729166666667,17.072916666666686,False,0.0
WO-04099,ITEM-01639,15,390.0,432.0,390.0,408.0939236111111,18.09392361111111,False,0.0
WO-05547,ITEM-02610,1,377.0,440.0,377.0,408.0939236111111,31.09392361111111,False,0.0
WO-04307,ITEM-00733,24,390.0,439.0,390.0,408.0942708333333,18.094270833333326,False,0.0
WO-04628,ITEM-01009,5,383.0,446.0,383.0,408.1013888888889,25.10138888888889,False,0.0
WO-06668,ITEM-01009,5,383.0,446.0,383.0,408.1013888888889,25.10138888888889,False,0.0
WO-05339,ITEM-00260,16,379.0,428.0,379.0,408.12725694444447,29.12725694444447,False,0.0
WO-04964,ITEM-00554,7,397.0,446.0,397.0,408.1666666666667,11.166666666666686,False,0.0
WO-06542,ITEM-00867,7,397.0,446.0,397.0,408.1666666666667,11.166666666666686,False,0.0
WO-06368,ITEM-00751,110,392.0,484.0,392.0,408.1974536805554,16.197453680555384,False,0.0
WO-04261,ITEM-00257,10,392.0,434.0,392.0,408.1979166666667,16.197916666666686,False,0.0
WO-04262,ITEM-00257,10,392.0,434.0,392.0,408.1979166666667,16.197916666666686,False,0.0
WO-06412,ITEM-00506,6,398.0,419.0,398.0,408.23368055555517,10.233680555555168,False,0.0
WO-04908,ITEM-01368,30,399.0,455.0,399.0,408.23368055555517,9.233680555555168,False,0.0
WO-05760,ITEM-00632,23,386.0,456.0,386.0,408.23368055555517,22.233680555555168,False,0.0
WO-05021,ITEM-01168,20,394.0,443.0,394.0,408.28201388888886,14.282013888888855,False,0.0
WO-04412,ITEM-02610,1,378.0,441.0,378.0,408.3244791666666,30.324479166666606,False,0.0
WO-05546,ITEM-02610,1,378.0,441.0,378.0,408.32638888888886,30.326388888888857,False,0.0
WO-05017,ITEM-01334,34,392.0,441.0,392.0,408.34034722222225,16.34034722222225,False,0.0
WO-05856,ITEM-00332,20,379.0,435.0,379.0,408.3543402777778,29.354340277777794,False,0.0
WO-05158,ITEM-00146,8,386.0,442.0,386.0,408.3543402777778,22.354340277777794,False,0.0
WO-04072,ITEM-02754,24,397.0,439.0,397.0,408.40968749999973,11.409687499999734,False,0.0
WO-00187,ITEM-00226,4,401.0,436.0,401.0,408.48318055555535,7.48318055555535,False,0.0
WO-07240,ITEM-03907,2,394.0,450.0,394.0,408.5138888888889,14.513888888888914,False,0.0
WO-02990,ITEM-00227,8,370.0,454.0,370.0,408.7519097222223,38.75190972222231,False,0.0
WO-07261,ITEM-03920,2,394.0,450.0,394.0,408.7791666666667,14.779166666666697,False,0.0
WO-06654,ITEM-02579,102,394.0,443.0,394.0,408.911307847222,14.91130784722202,False,0.0
WO-06019,ITEM-00469,20,391.0,470.0,391.0,408.9133680555556,17.913368055555623,False,0.0
WO-07138,ITEM-00425,30,387.0,457.0,387.0,408.97137499999974,21.97137499999974,False,0.0
WO-05865,ITEM-00670,38,386.0,456.0,386.0,408.97137499999974,22.97137499999974,False,0.0
WO-05550,ITEM-02610,1,379.0,442.0,379.0,409.0078125,30.0078125,False,0.0
WO-05552,ITEM-02610,1,383.0,446.0,383.0,409.0201388888889,26.02013888888888,False,0.0
WO-05064,ITEM-01524,10,405.0,419.0,405.0,409.276979166666,4.276979166666024,False,0.0
WO-07197,ITEM-01711,135,404.0,432.0,404.0,409.4394097222222,5.439409722222194,False,0.0
WO-06305,ITEM-00194,23,400.0,449.0,400.0,409.6835277777773,9.683527777777272,False,0.0
WO-06954,ITEM-01259,10,404.0,425.0,404.0,409.7097222222222,5.709722222222183,False,0.0
WO-06939,ITEM-01136,15,393.0,442.0,393.0,409.7744444444442,16.774444444444214,False,0.0
WO-07254,ITEM-03916,1,406.0,463.0,406.0,410.0625,4.0625,False,0.0
WO-04392,ITEM-01234,3,401.0,415.0,401.0,410.1357638888889,9.135763888888903,False,0.0
WO-05386,ITEM-00600,5,357.0,432.0,357.0,410.13767361111115,53.137673611111154,False,0.0
WO-06890,ITEM-00091,9,366.0,429.0,366.0,410.2295138888889,44.2295138888889,False,0.0
WO-04161,ITEM-00482,40,372.0,428.0,372.0,410.2460069444444,38.24600694444439,False,0.0
WO-07201,ITEM-03172,8,387.0,450.0,387.0,410.3541666666667,23.354166666666686,False,0.0
WO-05075,ITEM-02041,30,397.0,446.0,397.0,410.35493055555554,13.35493055555554,False,0.0
WO-04040,ITEM-02610,1,384.0,447.0,384.0,410.7339120138886,26.733912013888585,False,0.0
WO-06644,ITEM-01917,25,404.0,439.0,404.0,410.89374999999995,6.8937499999999545,False,0.0
WO-05548,ITEM-02610,1,384.0,447.0,384.0,410.9837847222218,26.9837847222218,False,0.0
WO-06717,ITEM-00009,1,398.0,440.0,398.0,411.0,13.0,False,0.0
WO-05916,ITEM-00591,7,400.0,421.0,400.0,411.0,11.0,False,0.0
WO-06509,ITEM-00305,16,400.0,421.0,400.0,411.0,11.0,False,0.0
WO-06010,ITEM-00806,10,386.0,421.0,386.0,411.0,25.0,False,0.0
WO-06589,ITEM-00748,20,401.0,422.0,401.0,411.0,10.0,False,0.0
WO-06590,ITEM-00009,1,398.0,440.0,398.0,411.0,13.0,False,0.0
WO-04240,ITEM-00888,3,397.0,439.0,397.0,411.0,14.0,False,0.0
WO-05037,ITEM-00488,10,392.0,448.0,392.0,411.0,19.0,False,0.0
WO-05260,ITEM-00383,2,399.0,441.0,399.0,411.0,12.0,False,0.0
WO-05351,ITEM-01630,54,401.0,460.0,401.0,411.0,10.0,False,0.0
WO-07259,ITEM-03106,6,405.0,462.0,405.0,411.0,6.0,False,0.0
WO-07075,ITEM-02636,1,392.0,455.0,392.0,413.0,21.0,False,0.0
WO-07076,ITEM-02636,1,392.0,455.0,392.0,413.0,21.0,False,0.0
WO-04041,ITEM-02530,8,378.0,434.0,378.0,413.0,35.0,False,0.0
WO-04098,ITEM-01265,18,398.0,440.0,398.0,413.0,15.0,False,0.0
WO-07288,ITEM-03929,2,401.0,422.0,401.0,413.0,12.0,False,0.0
WO-04589,ITEM-02554,20,401.0,422.0,401.0,413.0,12.0,False,0.0
WO-05675,ITEM-01336,10,392.0,448.0,392.0,413.0,21.0,False,0.0
WO-04203,ITEM-00492,1,369.0,432.0,369.0,413.0,44.0,False,0.0
WO-05620,ITEM-02022,12,391.0,433.0,391.0,413.0,22.0,False,0.0
WO-04652,ITEM-00463,10,406.0,427.0,406.0,413.0,7.0,False,0.0
WO-06464,ITEM-01259,10,406.0,427.0,406.0,413.0,7.0,False,0.0
WO-06546,ITEM-00514,6,323.0,405.0,323.0,413.0,90.0,True,8.0
WO-04541,ITEM-00037,6,386.0,464.0,386.0,413.03125,27.03125,False,0.0
WO-05984,ITEM-02421,16,394.0,443.0,394.0,413.0314236111111,19.03142361111111,False,0.0
WO-06592,ITEM-01100,45,394.0,450.0,394.0,413.0314236111111,19.03142361111111,False,0.0
WO-05982,ITEM-00896,10,372.0,407.0,372.0,413.0314236111111,41.03142361111111,True,6.031423611111109
WO-06103,ITEM-00896,10,378.0,413.0,378.0,413.0314236111111,35.03142361111111,True,0.031423611111108585
WO-05608,ITEM-00909,6,397.0,425.0,397.0,413.0315972222222,16.031597222222217,False,0.0
WO-04648,ITEM-00798,18,405.0,426.0,405.0,413.0315972222222,8.031597222222217,False,0.0
WO-06680,ITEM-01578,10,390.0,439.0,390.0,413.0387152777778,23.038715277777783,False,0.0
WO-07093,ITEM-01214,15,392.0,441.0,392.0,413.0418402777778,21.041840277777794,False,0.0
WO-05565,ITEM-00434,10,401.0,436.0,401.0,413.0420138888889,12.042013888888903,False,0.0
WO-02950,ITEM-01936,5,394.0,467.0,394.0,413.0626736111111,19.06267361111111,False,0.0
WO-06566,ITEM-01162,46,401.0,422.0,401.0,413.0626736111111,12.062673611111109,False,0.0
WO-05837,ITEM-02325,20,404.0,425.0,404.0,413.0626736111111,9.062673611111109,False,0.0
WO-04226,ITEM-00173,5,405.0,426.0,405.0,413.0626736111111,8.062673611111109,False,0.0
WO-06970,ITEM-00484,30,397.0,439.0,397.0,413.0626736111111,16.06267361111111,False,0.0
WO-05094,ITEM-00691,30,394.0,457.0,394.0,413.0626736111111,19.06267361111111,False,0.0
WO-01308,ITEM-00669,5,391.0,462.0,391.0,413.0626736111111,22.06267361111111,False,0.0
WO-05701,ITEM-00489,6,394.0,474.0,394.0,413.0626736111111,19.06267361111111,False,0.0
WO-03667,ITEM-00914,12,392.0,477.0,392.0,413.0626736111111,21.06267361111111,False,0.0
WO-06416,ITEM-01228,63,390.0,446.0,390.0,413.0939236111111,23.09392361111111,False,0.0
WO-07284,ITEM-01323,40,399.0,441.0,399.0,413.1043402777778,14.104340277777794,False,0.0
WO-06642,ITEM-00738,25,399.0,434.0,399.0,413.1215625,14.121562499999982,False,0.0
WO-03363,ITEM-00406,29,372.0,449.0,372.0,413.1357638888889,41.1357638888889,False,0.0
WO-06392,ITEM-02720,25,401.0,422.0,401.0,413.1357638888889,12.135763888888903,False,0.0
WO-06988,ITEM-02017,10,406.0,441.0,406.0,413.1373263888889,7.13732638888888,False,0.0
WO-06737,ITEM-03704,7,380.0,457.0,380.0,413.1878472222222,33.18784722222222,False,0.0
WO-05416,ITEM-02462,26,394.0,436.0,394.0,413.21232638888887,19.21232638888887,False,0.0
WO-07327,ITEM-01207,4,405.0,462.0,405.0,413.26336805555553,8.263368055555532,False,0.0
WO-06277,ITEM-01746,100,407.0,421.0,407.0,413.2814236111111,6.281423611111109,False,0.0
WO-05194,ITEM-02349,4,398.0,454.0,398.0,413.33454861111113,15.334548611111131,False,0.0
WO-03333,ITEM-00998,8,397.0,439.0,397.0,413.3435763888889,16.34357638888889,False,0.0
WO-04533,ITEM-02779,12,386.0,449.0,386.0,413.35694444444437,27.356944444444366,False,0.0
WO-05950,ITEM-01854,15,387.0,450.0,387.0,413.3647569444444,26.364756944444423,False,0.0
WO-07301,ITEM-03932,5,411.0,453.0,411.0,413.3791666666666,2.379166666666606,False,0.0
WO-07300,ITEM-03930,5,411.0,453.0,411.0,413.3864583333333,2.3864583333332803,False,0.0
WO-05989,ITEM-00160,144,404.0,439.0,404.0,413.4447083333333,9.444708333333324,False,0.0
WO-04479,ITEM-00972,25,373.0,429.0,373.0,413.525,40.52499999999998,False,0.0
WO-04434,ITEM-00718,10,363.0,427.0,363.0,413.55583333333334,50.55583333333334,False,0.0
WO-06594,ITEM-01405,15,399.0,441.0,399.0,413.62249999999995,14.622499999999945,False,0.0
WO-04806,ITEM-01627,30,400.0,442.0,400.0,413.64993055555556,13.649930555555557,False,0.0
WO-04147,ITEM-02558,18,405.0,462.0,405.0,413.6907407430555,8.690740743055528,False,0.0
WO-06567,ITEM-01181,10,373.0,450.0,373.0,413.93850694444444,40.93850694444444,False,0.0
WO-06263,ITEM-02033,2,405.0,462.0,405.0,413.9480555555555,8.948055555555527,False,0.0
WO-06053,ITEM-01281,300,400.0,428.0,400.0,414.1344444444444,14.134444444444398,False,0.0
WO-04335,ITEM-02405,8,405.0,462.0,405.0,414.29652777777767,9.29652777777767,False,0.0
WO-04836,ITEM-00019,1,398.0,440.0,398.0,414.32968749999975,16.32968749999975,False,0.0
WO-06763,ITEM-00019,1,398.0,440.0,398.0,414.32968749999975,16.32968749999975,False,0.0
WO-07311,ITEM-01329,20,405.0,462.0,405.0,414.32968749999975,9.32968749999975,False,0.0
WO-05694,ITEM-02519,7,398.0,440.0,398.0,414.33083333333326,16.33083333333326,False,0.0
WO-01258,ITEM-00115,8,378.0,463.0,378.0,414.43436388888887,36.43436388888887,False,0.0
WO-07096,ITEM-01653,30,390.0,453.0,390.0,414.4884375,24.488437499999975,False,0.0
WO-04754,ITEM-00492,1,376.0,439.0,376.0,414.6151041666666,38.61510416666658,False,0.0
WO-04755,ITEM-00492,1,376.0,439.0,376.0,414.6395138888888,38.639513888888814,False,0.0
WO-04753,ITEM-00492,1,376.0,439.0,376.0,414.67812499999985,38.67812499999985,False,0.0
WO-04651,ITEM-00936,10,408.0,430.0,408.0,414.83715277777776,6.83715277777776,False,0.0
WO-05121,ITEM-01924,11,399.0,441.0,399.0,414.98472222222205,15.984722222222047,False,0.0
WO-04182,ITEM-00821,16,399.0,434.0,399.0,415.0729166666667,16.072916666666686,False,0.0
WO-07026,ITEM-02610,1,384.0,447.0,384.0,415.09375,31.09375,False,0.0
WO-05549,ITEM-02610,1,386.0,449.0,386.0,415.09375,29.09375,False,0.0
WO-06879,ITEM-00852,15,390.0,439.0,390.0,415.1251736111111,25.12517361111111,False,0.0
WO-04737,ITEM-00433,8,400.0,421.0,400.0,415.1251736111111,15.125173611111109,False,0.0
WO-03164,ITEM-00129,24,398.0,447.0,398.0,415.12975694444424,17.12975694444424,False,0.0
WO-06476,ITEM-00615,8,398.0,476.0,398.0,415.1980902777778,17.198090277777794,False,0.0
WO-05193,ITEM-02385,8,401.0,457.0,401.0,415.31739583333336,14.317395833333364,False,0.0
WO-07276,ITEM-01740,30,398.0,447.0,398.0,415.3236805555556,17.323680555555597,False,0.0
WO-05157,ITEM-00146,8,393.0,449.0,393.0,415.3361111111111,22.33611111111111,False,0.0
WO-04073,ITEM-00556,10,405.0,419.0,405.0,415.39072916666646,10.39072916666646,False,0.0
WO-05636,ITEM-01294,8,391.0,433.0,391.0,415.3939930555554,24.393993055555427,False,0.0
WO-04534,ITEM-02779,12,391.0,454.0,391.0,415.41116895833306,24.411168958333064,False,0.0
WO-05887,ITEM-02779,12,391.0,454.0,391.0,415.43489583333326,24.434895833333258,False,0.0
WO-05899,ITEM-03435,2,400.0,449.0,400.0,415.5,15.5,False,0.0
WO-05900,ITEM-03436,2,400.0,449.0,400.0,415.5,15.5,False,0.0
WO-07111,ITEM-02373,18,404.0,446.0,404.0,415.5530208333331,11.553020833333107,False,0.0
WO-05728,ITEM-00983,50,401.0,436.0,401.0,415.60277777777776,14.60277777777776,False,0.0
WO-07209,ITEM-00175,30,397.0,439.0,397.0,415.6119791666667,18.611979166666686,False,0.0
WO-05233,ITEM-02538,10,405.0,426.0,405.0,415.6119791666667,10.611979166666686,False,0.0
WO-04972,ITEM-00068,30,366.0,429.0,366.0,415.7242361111109,49.72423611111088,False,0.0
WO-06607,ITEM-01103,100,400.0,435.0,400.0,415.7836458333332,15.783645833333196,False,0.0
WO-04080,ITEM-01770,13,408.0,467.0,408.0,415.9079513888887,7.907951388888705,False,0.0
WO-04070,ITEM-01258,6,399.0,448.0,399.0,415.9106111111109,16.91061111111088,False,0.0
WO-04320,ITEM-00873,30,400.0,442.0,400.0,415.9112152777777,15.911215277777728,False,0.0
WO-04366,ITEM-02633,15,400.0,449.0,400.0,415.9236111111107,15.923611111110688,False,0.0
WO-05551,ITEM-02610,1,390.0,453.0,390.0,416.03333333333313,26.033333333333132,False,0.0
WO-06696,ITEM-01188,6,412.0,426.0,412.0,416.16923611111093,4.1692361111109335,False,0.0
WO-05553,ITEM-02610,1,390.0,453.0,390.0,416.8810763888887,26.881076388888687,False,0.0
WO-05903,ITEM-01234,3,408.0,422.0,408.0,417.1070833333331,9.107083333333094,False,0.0
WO-06178,ITEM-02361,24,408.0,436.0,408.0,417.14475694444417,9.144756944444168,False,0.0
WO-04590,ITEM-01191,30,401.0,457.0,401.0,417.1666666666667,16.166666666666686,False,0.0
WO-04496,ITEM-00091,10,372.0,435.0,372.0,417.4832638888889,45.48326388888893,False,0.0
WO-05038,ITEM-00396,16,386.0,435.0,386.0,417.64232638888876,31.642326388888762,False,0.0
WO-06444,ITEM-02000,12,407.0,449.0,407.0,417.7192430555552,10.719243055555182,False,0.0
WO-06838,ITEM-00918,24,387.0,452.0,387.0,417.8442708333334,30.844270833333383,False,0.0
WO-04935,ITEM-01232,24,407.0,421.0,407.0,417.8582986111108,10.858298611110797,False,0.0
WO-07159,ITEM-02969,8,394.0,457.0,394.0,417.9434027777778,23.943402777777806,False,0.0
WO-07214,ITEM-01679,56,405.0,462.0,405.0,418.0,13.0,False,0.0
WO-05071,ITEM-00829,6,411.0,432.0,411.0,418.0,7.0,False,0.0
WO-02290,ITEM-00223,1,411.0,446.0,411.0,418.0,7.0,False,0.0
WO-04790,ITEM-00009,1,405.0,447.0,405.0,418.0,13.0,False,0.0
WO-04791,ITEM-00009,1,405.0,447.0,405.0,418.0,13.0,False,0.0
WO-06018,ITEM-00009,1,405.0,447.0,405.0,418.0,13.0,False,0.0
WO-05938,ITEM-01436,20,398.0,454.0,398.0,418.0,20.0,False,0.0
WO-04148,ITEM-02785,4,412.0,469.0,412.0,418.0,6.0,False,0.0
WO-05003,ITEM-01433,1,293.0,423.0,293.0,420.0,127.0,False,0.0
WO-07077,ITEM-02636,1,398.0,462.0,398.0,420.0,22.0,False,0.0
WO-07078,ITEM-02636,1,398.0,462.0,398.0,420.0,22.0,False,0.0
WO-07154,ITEM-02175,24,405.0,454.0,405.0,420.0,15.0,False,0.0
WO-04266,ITEM-01090,40,406.0,448.0,406.0,420.0,14.0,False,0.0
WO-05901,ITEM-03048,4,406.0,434.0,406.0,420.0,14.0,False,0.0
WO-06703,ITEM-00338,10,401.0,436.0,401.0,420.0,19.0,False,0.0
WO-07153,ITEM-00475,7,405.0,440.0,405.0,420.0,15.0,False,0.0
WO-05897,ITEM-01189,10,405.0,440.0,405.0,420.0,15.0,False,0.0
WO-05091,ITEM-01041,9,412.0,433.0,412.0,420.0,8.0,False,0.0
WO-04367,ITEM-00783,9,393.0,442.0,393.0,420.0,27.0,False,0.0
WO-04818,ITEM-00039,1,380.0,443.0,380.0,420.0,40.0,False,0.0
WO-04104,ITEM-02350,6,406.0,448.0,406.0,420.0,14.0,False,0.0
WO-04267,ITEM-01640,30,404.0,453.0,404.0,420.0,16.0,False,0.0
WO-04309,ITEM-00121,12,392.0,448.0,392.0,420.0,28.0,False,0.0
WO-04176,ITEM-00554,7,406.0,455.0,406.0,420.0,14.0,False,0.0
WO-06543,ITEM-00867,7,406.0,455.0,406.0,420.0,14.0,False,0.0
WO-04449,ITEM-02873,2,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-04581,ITEM-02935,2,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-04393,ITEM-02845,2,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-04451,ITEM-02875,5,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-04038,ITEM-02739,2,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-05031,ITEM-03166,5,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-05096,ITEM-03178,5,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-04039,ITEM-02740,4,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-04450,ITEM-02874,13,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-04452,ITEM-02876,17,401.0,481.0,401.0,420.0,19.0,False,0.0
WO-01828,ITEM-00514,6,330.0,412.0,330.0,420.0,90.0,True,8.0
WO-06851,ITEM-02170,50,408.0,429.0,408.0,420.03125,12.03125,False,0.0
WO-01639,ITEM-00675,5,401.0,474.0,401.0,420.03125,19.03125,False,0.0
WO-01833,ITEM-00379,5,401.0,474.0,401.0,420.03125,19.03125,False,0.0
WO-01436,ITEM-00612,14,393.0,478.0,393.0,420.03125,27.03125,False,0.0
WO-01580,ITEM-00926,6,397.0,482.0,397.0,420.03125,23.03125,False,0.0
WO-07133,ITEM-00848,15,398.0,497.0,398.0,420.03125,22.03125,False,0.0
WO-07084,ITEM-02227,10,401.0,462.0,401.0,420.0314236111111,19.03142361111111,False,0.0
WO-05683,ITEM-00828,6,412.0,433.0,412.0,420.07100694444443,8.071006944444434,False,0.0
WO-06568,ITEM-02540,45,413.0,441.0,413.0,420.07100694444443,7.071006944444434,False,0.0
WO-04175,ITEM-00867,7,408.0,458.0,408.0,420.1041666666667,12.104166666666686,False,0.0
WO-06945,ITEM-00554,7,408.0,458.0,408.0,420.1041666666667,12.104166666666686,False,0.0
WO-05032,ITEM-00663,3,412.0,433.0,412.0,420.1044097222222,8.104409722222215,False,0.0
WO-06008,ITEM-00844,10,408.0,450.0,408.0,420.1044097222222,12.104409722222215,False,0.0
WO-04243,ITEM-00227,8,383.0,468.0,383.0,420.1044097222222,37.104409722222215,False,0.0
WO-07269,ITEM-02967,32,413.0,448.0,413.0,420.1145833333333,7.114583333333314,False,0.0
WO-05666,ITEM-01163,25,392.0,448.0,392.0,420.11822916666665,28.11822916666665,False,0.0
WO-04308,ITEM-00245,12,397.0,453.0,397.0,420.1253472222222,23.125347222222217,False,0.0
WO-04062,ITEM-02744,3,405.0,433.0,405.0,420.14618055555553,15.146180555555532,False,0.0
WO-06625,ITEM-02488,3,408.0,450.0,408.0,420.2232638888889,12.22326388888888,False,0.0
WO-04633,ITEM-02968,5,406.0,455.0,406.0,420.2310763888889,14.23107638888888,False,0.0
WO-05457,ITEM-00993,15,411.0,425.0,411.0,420.2329861111111,9.232986111111074,False,0.0
WO-07253,ITEM-03915,15,408.0,450.0,408.0,420.2488194444444,12.248819444444393,False,0.0
WO-05923,ITEM-00861,12,407.0,449.0,407.0,420.3173611111111,13.317361111111097,False,0.0
WO-04173,ITEM-02480,44,407.0,449.0,407.0,420.3335069444445,13.33350694444448,False,0.0
WO-04150,ITEM-02786,4,412.0,469.0,412.0,420.36805555555543,8.36805555555543,False,0.0
WO-05297,ITEM-00475,17,408.0,443.0,408.0,420.37829861111106,12.378298611111063,False,0.0
WO-05743,ITEM-00174,16,404.0,461.0,404.0,420.4444444444444,16.4444444444444,False,0.0
WO-05599,ITEM-01229,33,408.0,436.0,408.0,420.45578472222223,12.455784722222234,False,0.0
WO-06245,ITEM-00718,10,372.0,435.0,372.0,420.52510416666667,48.525104166666665,False,0.0
WO-04149,ITEM-02660,12,412.0,469.0,412.0,420.6760416666666,8.676041666666606,False,0.0
WO-07083,ITEM-01235,14,407.0,442.0,407.0,420.7041666666667,13.704166666666708,False,0.0
WO-07242,ITEM-03432,99,408.0,467.0,408.0,420.8032986111111,12.803298611111074,False,0.0
WO-05107,ITEM-00832,6,372.0,464.0,372.0,420.9133680555556,48.91336805555562,False,0.0
WO-04701,ITEM-00338,5,405.0,440.0,405.0,420.91493055555554,15.914930555555543,False,0.0
WO-06188,ITEM-02918,100,412.0,440.0,412.0,421.09375,9.09375,False,0.0
WO-04093,ITEM-01741,431,408.0,436.0,408.0,421.1169097222222,13.116909722222204,False,0.0
WO-05902,ITEM-02753,4,412.0,454.0,412.0,421.14166666666665,9.141666666666652,False,0.0
WO-07307,ITEM-01909,8,412.0,469.0,412.0,421.2135416666667,9.213541666666686,False,0.0
WO-06852,ITEM-01190,23,408.0,450.0,408.0,421.23184027777774,13.231840277777735,False,0.0
WO-04756,ITEM-00492,1,380.0,443.0,380.0,421.41406249999994,41.41406249999994,False,0.0
WO-07304,ITEM-02406,30,408.0,457.0,408.0,421.4758680555553,13.475868055555281,False,0.0
WO-06548,ITEM-00019,1,405.0,447.0,405.0,421.5953124999999,16.59531249999992,False,0.0
WO-05634,ITEM-01093,8,405.0,447.0,405.0,421.64756944444446,16.647569444444457,False,0.0
WO-05201,ITEM-01404,4,397.0,453.0,397.0,421.83454861111113,24.83454861111113,False,0.0
WO-05029,ITEM-00954,10,398.0,454.0,398.0,421.9591666666663,23.959166666666306,False,0.0
WO-05197,ITEM-02268,12,405.0,454.0,405.0,422.03125,17.03125,False,0.0
WO-05198,ITEM-02269,12,405.0,454.0,405.0,422.03125,17.03125,False,0.0
WO-05196,ITEM-02267,12,405.0,454.0,405.0,422.03125,17.03125,False,0.0
WO-07248,ITEM-00819,7,406.0,455.0,406.0,422.03125,16.03125,False,0.0
WO-04454,ITEM-02707,50,418.0,425.0,418.0,422.0625,4.0625,False,0.0
WO-06923,ITEM-00332,20,394.0,450.0,394.0,422.0625,28.0625,False,0.0
WO-06686,ITEM-00469,20,405.0,484.0,405.0,422.0625,17.0625,False,0.0
WO-07025,ITEM-00469,20,405.0,484.0,405.0,422.0625,17.0625,False,0.0
WO-06685,ITEM-00469,20,405.0,484.0,405.0,422.0625,17.0625,False,0.0
WO-07147,ITEM-03845,2,408.0,436.0,408.0,422.09375,14.09375,False,0.0
WO-07027,ITEM-02610,1,391.0,454.0,391.0,422.09375,31.09375,False,0.0
WO-07069,ITEM-02610,1,391.0,454.0,391.0,422.09375,31.09375,False,0.0
WO-05554,ITEM-02610,1,392.0,455.0,392.0,422.09375,30.09375,False,0.0
